VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (3H);Tube TR limiteur tritium(0,1 m3 - 1 t - 1 pièce);AUTRES;S01;-;<;5500000;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (3H);Tube TR limiteur, atténuateur de parasites(0,1 m3 - 1 t - 1 Pièce);AUTRES;S01;-;<;5500000;3H
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (3H);Tubes tritium ZM1020(0,1 m3 - 1 t - 11 pièce);AUTRES;S01;-;<;407000;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (3H);Tubes tritium(0,1 m3 - 1 t - 2 Pièces);AUTRES;S01;-;<;926000000;3H
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (60Co);Diodes 5787WA(0,1 m3 - 1 t - 18 Diodes);AUTRES;S01;-;<;4500;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (60Co);tube electronique 1710056-1(0,1 m3 - 1 t - 3 tubes);AUTRES;S01;-;<;51000;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (60Co);Tube régulateur 5783WA(0,1 m3 - 1 t - 6 Tubes);AUTRES;S01;-;<;1490000000;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (60Co);Tubes electro 0B2(0,1 m3 - 1 t - 9 Tubes);AUTRES;S01;-;<;2230000000;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (60Co);Tubes ETS 193796-2(0,1 m3 - 1 t - 4 Tubes);AUTRES;S01;-;<;68000;3H
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (60Co);Tubes REG T2-5651(0,1 m3 - 1 t - 16 Tubes);AUTRES;S01;-;<;3970;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (63Ni);Tubes régulateurs 0A2WA(0,1 m3 - 1 t - 52 Tubes);AUTRES;S01;-;<;192400;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (63Ni);Tubes régulateurs 0B2WA(0,1 m3 - 1 t - 16 Tube);AUTRES;S01;-;<;11840000000;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel aéronautique;Tubes électroniques (63Ni);Tubes TR limiteurs TH 2607B(0,1 m3 - 1 t - 2 Tubes);AUTRES;S01;-;<;2220000;
QUEVEN;56;56185;MARINE NATIONALE - CELAE DET LANN-BIHOUE;Matériel non aéronautique;Dispositifs de visée (3H);Pointeurs NT-M70(0,1 m3 - 1 t - 3 Pointeurs);AUTRES;S02;-;<;2,22E+11;
VANNES;56;56260;CENTRE DE MEDECINE NUCLEAIRE DU MORBIHAN - CENTRE HOSPITALIER BRETAGNE ATLANTIQUE - SCINTIGRAPHIE - TOMOGRAPHIE D'EMISSION DE POSITRONS;;;DGD - Déchets gérés en décroissance;VTC;DGD;8;;-;123I, 99mTc, 18F
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons absorbants (AIC, Pyrex, Inox)(50 étuis);MA-VL;F2-2-03;23,35;<;3,30E+16;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons sources(2 étuis);AUTRES;S01;-;<;5,00E+14;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Doigts de gants RIC(2 étuis);MA-VL;F2-2-03;0,102;<;1,40E+14;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes (autres que sources)(159 unités);MA-VL;F2-2-03;13,356;<;1,90E+16;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes sources(26 unités);AUTRES;S01;-;<;1,30E+15;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Pièces métalliques diverses(12 étuis);MA-VL;F2-2-03;0,612;<;8,50E+14;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Squelettes d'assemblage combustible(14 unités);MA-VL;F2-2-03;0,952;<;1,30E+15;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Têtes de grappes (toutes)(30 étuis);MA-VL;F2-2-03;3,09;<;4,30E+12;"55Fe;60Co;63Ni"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1 m3(48 BB1);TFA;TFA;48;<;1160000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Big-bags de 1,5 m3 BB1.5;TFA;TFA;0;;0;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 4 m3(3 CM4M3);FMA-VC;F3-7-02;2,076;<;30430000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 5 m3(7 CM5M3);FMA-VC;F3-2-15;28,42;<;2,97E+11;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 7,5 m3(1 CS7.5M3);FMA-VC;F3-7-02;1,155;<;108400000;"55Fe;60Co;63Ni;90Sr;137Cs"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Caissons métalliques de 8 m3(49 CM8M3);FMA-VC;F3-7-02;56,595;<;7790000000;237Np
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 1,33 m3 (1 CA1);TFA;TFA;1,33;<;9650000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 1,33 m3(3 CA1);TFA;TFA;3,99;<;70700;"55Fe;60Co;63Ni;137Cs;134Cs"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Casiers de 2,66 m3 CA2;TFA;TFA;0;<;0;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 1,2 m3(8 C4);FMA-VC;F3-2-05;9,84;<;2,48E+12;"55Fe;60Co;90Sr;110m Ag;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3  (2 C1);FMA-VC;F3-2-03;4;<;3,80E+11;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3 (14 C1);FMA-VC;F3-2-02;28;<;1,13E+11;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Coques béton de 2 m3(29 C1);FMA-VC;F3-2-05;58;<;4,91E+13;"55Fe;60Co;63Ni;90Sr;137Cs"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Emballage tube guide de grappe(4 ETGG);FMA-VC;F3-2-15;120;<;5,45E+13;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres F1;FMA-VC;F3-7-01;0;;0;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres(107 F1);FMA-VC;F3-01;14,445;<;1490000000;"55Fe;60Co;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts métalliques de 200 litres(14 F1);TFA;TFA;2,94;<;2500000;"60Co;108m Ag"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Futs métalliques de 200 litres(9 F1);FMA-VC;F3-2-16;1,476;<;1900000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets en attente d'expédition à l'Andra pour stockage ou à CENTRACO pour traitement;Fûts plastiques de 200 litres(229 F6);FMA-VC;F3-7-01;3,435;<;2190000000;"55Fe;60Co;63Ni;110m Ag;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Amiante ;TFA;TFA;218,3;<;1410000000;"3H;55Fe;60Co;90Sr;241Am"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Amiante (TFA) ;TFA;TFA;0;<;0;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Boues de décantation ;FMA-VC;F3-2-02;122,58132;<;96050000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Boues séchées ;TFA;TFA;53,141;<;1590000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Chambres RPN ;FMA-VC;F3-2-05;60,3792;<;5,04E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Concentrats d'évaporation ;FMA-VC;F3-7-01;0;<;2,79E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Déchets électriques et électroniques ;TFA;TFA;8,025;<;160500000;"55Fe;60Co;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres de ventilation ;TFA;TFA;8,8224;<;34070000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres d'eau ;FMA-VC;F3-01;0,95914;<;6,02E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Filtres d'eau ;FMA-VC;F3-2-05;10,03935;<;6,02E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Gravats ;TFA;TFA;41,04395;<;750800000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Huiles ;FMA-VC;F3-7-01;0;<;612000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;FMA-VC;F3-2-05;66,0098;<;59730000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;FMA-VC;F3-7-02;31,161225;<;7,77E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux ferreux ;TFA;TFA;63,47904;<;3,58E+11;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux non ferreux ;FMA-VC;F3-2-15;8,38166;<;144000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Métaux non ferreux  ;TFA;TFA;108,89664;<;1300000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Piège à iode, charbon actif ;TFA;TFA;11,523;<;16000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Piles, batteries ;TFA;TFA;1,6;<;16000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc ;FMA-VC;F3-01;10,84785;<;51630000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc  ;FMA-VC;F3-7-01;5,568706;<;1,81E+11;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Plastiques, caoutchouc   ;FMA-VC;F3-2-05;35,22012;<;25820000000;
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines actives ;FMA-VC;F3-2-03;44,772;<;5,04E+12;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG ;FMA-VC;F3-7-01;1,074216;<;1,51E+12;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Résines échangeuses d'ions APG. ;TFA;TFA;20,28375;<;6,05E+12;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Solutions de lessivage ;FMA-VC;F3-7-01;0;<;3000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Sondes RIC ;FMA-VC;F3-2-05;0,1198;<;8,77E+13;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
CATTENOM;57;57124;EDF - CATTENOM - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;Déchets non conditionnés;Tiges de commande ;FMA-VC;F3-2-05;15,6938;<;8040000000;"55Fe;60Co;63Ni;110m Ag;137Cs;58Co"
FREYMING-MERLEBACH;57;57240;CENTRE HOSPITALIER FREYMING-MERLEBACH - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;2;;-;111In, 67Ga, 131I, 123I, 99mTc, 202Tl
METZ;57;57463;CENTRE HOSPITALIER REGIONAL DE METZ-THIONVILLE - HOPITAL DE MERCY - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,3;;-;201Tl, 111In, 131I, 123I, 99mTc, 18F
METZ;57;57463;CENTRE HOSPITALIER REGIONAL DE METZ-THIONVILLE - RADIOTHERAPIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;1,505;;-;125I
THIONVILLE;57;57672;CENTRE HOSPITALIER REGIONAL DE METZ-THIONVILLE - HOPITAL DE BEL AIR - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,4;;-;67Ga, 131I, 123I, 99mTc
NEVERS;58;58194;CENTRE HOSPITALIER PIERRE BEREGOVOY - MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,9;;-;201Tl, 111In, 131I, 123I, 99mTc, 18F
NEVERS;58;58194;CENTRE HOSPITALIER PIERRE BEREGOVOY - MEDECINE NUCLEAIRE;;;SLV: flacons de scintillation en verre (0,0005m3);FMA-VC;F3-7-01;0,0000315;;580000;154Eu
VARENNES-VAUZELLES;58;58303;DGA - DAMA;Déchets aéronautiques thoriés;;Carters et éléments usagés de moteur MARBORE(2,03 m3 - 1 t - 102 unité);FA-VL;DIV9;2,03;<;9150000;"3H;14C"
VARENNES-VAUZELLES;58;58303;DGA - DAMA;Déchets aéronautiques thoriés;;Carters usagés de moteur ATAR de Mirage III(147 m3 - 1 t - 393 unite);FA-VL;DIV9;147;<;2600000000;
VARENNES-VAUZELLES;58;58303;DGA - DAMA;Déchets aéronautiques thoriés;;Déchets d'usinage sous forme de copeaux et de poussière(2,36 m3 - 1 t - 5 unite);FA-VL;DIV9;2,36;<;60000000;
VILLENEUVE-D'ASCQ;59;59009;CLINIQUE RADIOLOGIQUE DU PARC HPVA IMANORD - SERVICE DE MEDECINE NUCLEAIRE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,5;;-;201Tl, 111In, 67Ga, 131I, 123I, 99mTc
VILLENEUVE-D'ASCQ;59;59009;ONCOVET - SCINTIGRAPHIE;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,05;;-;131I, 99mTc
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,05;;-;125I, 35S
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;DIV6-06 (0,000002m3);FA-VL;DIV6;0,000002;;10000;226Ra, 210Pb
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;DIV9-06 (0,001m3);FA-VL;DIV9;0,001;;177000;235U, 238U
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;DIV9-06 (0,05m3);FA-VL;DIV9;0,05;;100000;235U, 238U
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;LA: liquides aqueux (0,02m3);FMA-VC;F3-7-01;0;;146290000;3H
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;LA: liquides aqueux (0,03m3);FMA-VC;F3-7-01;0;;380000;U
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;LS-LH : Solvants et Huiles Liquides (0,02m3);FMA-VC;F3-7-01;0;;260000;U
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE DES SCIENCES ET TECHNOLOGIE DE LILLE 1 - UMR CNRS 8576 - LABORATOIRE DE GLYCOBIOLOGIE STRUCTURALE ET FONCTIONNELLE;;;LS-LH : Solvants et Huiles Liquides (0,02m3);FMA-VC;F3-7-01;0;;80100000;14C, 3H
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;LS-LH : Solvants et Huiles Liquides (0,035m3);FMA-VC;F3-7-01;0;;202630000;14C, 3H
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;S01 (0,0001m3);AUTRES;S01;-;;16000;133Ba
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;S01 (0,0002m3);AUTRES;S01;-;;3630000;226Ra
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;S01 (0,0002m3);AUTRES;S01;-;;1200;137Cs
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;SI: solides incinérables (0,0002m3);FMA-VC;F3-7-01;0,0000168;;600;137Cs
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;SI: solides incinérables (0,16m3);FMA-VC;F3-7-01;0,01344;;216000;Th
VILLENEUVE-D'ASCQ;59;59009;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE LILLE - UCCS - UMR CNRS 8181-AXE CHIMIE DU SOLIDE;;;SI: solides incinérables (0,48m3);FMA-VC;F3-7-01;0,04032;;672000;U
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;SNI: solides non incinérables (0,035m3);FMA-VC;F3-01;0,02359;;170000;3H, 137Cs
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE DES SCIENCES ET TECHNOLOGIE DE LILLE 1 - UMR CNRS 8576 - LABORATOIRE DE GLYCOBIOLOGIE STRUCTURALE ET FONCTIONNELLE;;;SNI: solides non incinérables (0,24m3);FMA-VC;F3-01;0,16176;;9900000;14C, 3H
VILLENEUVE-D'ASCQ;59;59009;UNIVERSITE LILLE 1 - SERVICE HYGIENE ET SECURITE CELLULE RADIOPROTECTION;;;SO: solides organiques (0,005m3);FMA-VC;F3-7-01;0,00042;;3,70E+07;3H
DOUAI;59;59178;INDELEC - INDELEC NORD;;;FPA: paratonnerre à l'américium (0,15m3);MA-VL;DIV2;0,0006;;285000000;241Am
DUNKERQUE;59;59183;CENTRE DE MEDECINE NUCLEAIRE / NUCLERIDIS - ACTIVITES MEDICALES;;;DGD - Déchets gérés en décroissance;VTC;DGD;0,6;;-;201Tl, 111In, 67Ga, 123I, 99mTc
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons absorbants (AIC, Pyrex, Inox)(113 étuis);MA-VL;F2-2-03;89,948;<;1,30E+17;"55Fe;60Co;63Ni"
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Crayons sources(6 étuis);AUTRES;S01;-;<;1,60E+14;"55Fe;60Co;63Ni"
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Doigts de gants RIC(37 étuis);MA-VL;F2-2-03;1,887;<;2,60E+15;"55Fe;60Co;63Ni"
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes (autres que sources)(116 unités);MA-VL;F2-2-03;13,224;<;1,80E+16;"55Fe;60Co;63Ni"
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes bouchons en étuis(46 Etui);MA-VL;F2-2-03;0,414;<;5,90E+14;
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Grappes sources unités;AUTRES;S01;-;<;0;"55Fe;60Co;63Ni"
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Pièces métalliques diverses(7 étuis);MA-VL;F2-2-03;0,322;<;4,50E+14;"55Fe;60Co;63Ni"
GRAVELINES;59;59273;EDF - GRAVELINES - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;;Squelettes d'assemblage combustible(6 unités);MA-VL;F2-2-03;0,348;<;4,80E+14;"55Fe;60Co;63Ni"
